Lesson,Accuracy,WPM,IdleTime

Three Minute File 19,96.4,30,0
Three Minute File 21,97.2,33,0
Three Minute File 22,95.4,28,0
Three Minute File 23,95.6,30,0
Three Minute File 24,95.5,29,0
Three Minute File 29,96.2,31,0
Timing - Five Minutes 09,95.5,30,0
Timing - Five Minutes 14,93.8,24,0
Timing - Five Minutes 15,95.1,27,0
