Lesson,Accuracy,WPM,IdleTime

Three Minute File 01,94.2,24,0
Three Minute File 02,94.8,28,0
Three Minute File 03,96.1,30,0
Three Minute File 04,95.8,29,0
Three Minute File 05,96.0,31,0
Three Minute File 06,95.0,28,0
Three Minute File 07,95.4,29,0
Three Minute File 08,96.3,31,0
Three Minute File 09,94.5,26,0
Three Minute File 10,96.1,32,0
