Lesson,Accuracy,WPM,IdleTime

Three Minute File 19,98.9,33,0
Three Minute File 21,98.0,30,0
Three Minute File 22,98.1,31,0
Three Minute File 23,98.6,36,0
Three Minute File 24,97.1,30,0
Three Minute File 29,98.0,29,0
Timing - Five Minutes 09,97.0,29,0
Timing - Five Minutes 14,95.8,24,0
Timing - Five Minutes 15,94.5,17,0
