Lesson,Accuracy,WPM,IdleTime

Day 32 - Part 5,99.1,19,0
Day 32 - Part 6,98.6,29,0
Day 32 - Part 7,98.4,21,0
Day 33 - Part 1 - Learn At Symbol,97.9,21,0
Day 33 - Part 2 - Learn Asterisk,97.5,21,0
Day 33 - Part 3,99.0,36,0
Day 33 - Part 2 - Learn Asterisk,99.3,26,0
Day 33 - Part 1 - Learn At Symbol,97.0,21,0
Day 33 - Part 1 - Learn At Symbol,98.5,24,1
