Lesson,Accuracy,WPM,IdleTime

Day 29 - Part 1,99.4,20,0
Day 29 - Part 2 - Learn Dollar Sign,99.1,14,0
Day 29 - Part 3 - Learn Forward Slash,98.3,15,0
Day 29 - Part 4,97.1,13,1
Day 29 - Part 5,99.7,26,2
Day 29 - Part 6,98.8,25,0
Day 28 - Part 5 - Left Hand,98.1,24,0
Day 28 - Part 6 - Right Hand,97.4,24,0
Day 29 - Part 4,97.1,13,1
