Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,96.3,16,2
Day 01 - Part 2 - Learn Home Row,93.0,15,0
Day 01 - Part 3,96.2,20,0
Day 01 - Part 4,97.7,26,1
Day 01 - Part 2 - Learn Home Row,97.0,21,0
Day 01 - Part 3,93.5,16,0
Day 01 - Part 3,97.0,22,0
Day 01 - Part 1 - Learn Spacebar,95.6,18,0
Day 01 - Part 1 - Learn Spacebar,97.8,21,0
Day 01 - Part 2 - Learn Home Row,98.0,26,0
Day 01 - Part 3,97.1,26,0
