Lesson,Accuracy,WPM,Idle Time

Day 09 - Part 1,95.4,25,0
Day 09 - Part 6,100.0,33,0
Day 10 - Part 1,96.2,22,0
Day 10 - Part 2 - Learn G,92.2,13,0
Day 10 - Part 3 - Learn Right Shift,29.7,-136,0
Day 10 - Part 4,91.6,9,0
Day 10 - Part 5,98.1,27,0
Day 10 - Part 3 - Learn Right Shift,97.4,20,0
Day 10 - Part 4,100.0,23,0
Day 10 - Part 2 - Learn G,97.4,28,1
Day 09 - Part 1,100.0,34,1
Day 10 - Part 1,100.0,29,1
Day 10 - Part 3 - Learn Right Shift,100.0,21,0
Day 10 - Part 2 - Learn G,100.0,32,2
