Lesson,Accuracy,WPM,IdleTime

Day 22 - Part 1,100.0,60,0
Day 22 - Part 2,100.0,69,0
Day 22 - Part 3,100.0,61,0
Day 22 - Part 4,100.0,68,0
Day 22 - Part 5,100.0,60,0
Day 22 - Part 6,100.0,64,0
Day 22 - Part 7,100.0,69,0
Day 22 - Part 8,100.0,75,0
Day 22 - Part 9,100.0,60,0
Day 22 - Part 1,100.0,70,0
Day 22 - Part 5,100.0,64,0
Day 22 - Part 9,100.0,52,0
Day 22 - Part 9,100.0,53,0
Day 22 - Part 3,100.0,52,0
Day 22 - Part 3,100.0,57,0
Day 22 - Part 9,100.0,59,0
Day 22 - Part 9,99.8,53,0
Day 22 - Part 1,100.0,58,0
Day 22 - Part 1,100.0,66,0
Day 22 - Part 5,100.0,56,0
Day 22 - Part 9,99.8,58,0
Day 22 - Part 9,100.0,57,0
Day 22 - Part 9,100.0,54,0
Day 22 - Part 9,96.1,45,0
