Lesson,Accuracy,WPM,IdleTime

Day 02 - Part 2 - Learn E,98.7,49,0
Day 02 - Part 3 - Learn H,98.7,44,0
Day 03 - Part 2 - Learn R,100.0,49,0
Day 03 - Part 3 - Learn O,100.0,57,0
Day 05 - Part 2 - Learn T,100.0,58,0
Day 05 - Part 3 - Learn I,100.0,54,0
Day 06 - Part 2 - Learn Left Shift,100.0,41,0
Day 06 - Part 3 - Learn Period,100.0,45,0
Day 07 - Part 2 - Learn C,100.0,55,0
Day 07 - Part 3 - Learn U,100.0,55,0
Day 09 - Part 4 - Learn W,100.0,61,0
Day 09 - Part 5 - Learn N,100.0,63,0
Day 10 - Part 2 - Learn G,100.0,40,0
Day 10 - Part 3 - Learn Right Shift,99.4,38,0
Day 11 - Part 2 - Learn B,99.3,41,0
Day 11 - Part 3 - Learn P,99.3,49,0
Day 13 - Part 2 - Learn X,100.0,47,0
Day 13 - Part 3 - Learn M,98.7,47,0
Day 02 - Part 3 - Learn H,100.0,54,0
Day 02 - Part 2 - Learn E,100.0,55,0
Day 13 - Part 3 - Learn M,100.0,49,0
Day 10 - Part 3 - Learn Right Shift,100.0,38,0
Day 11 - Part 2 - Learn B,100.0,43,0
Day 11 - Part 3 - Learn P,100.0,49,0
