Lesson,Accuracy,WPM,IdleTime

Day 22 - Part 1,100.0,58,0
Day 22 - Part 2,100.0,65,0
Day 22 - Part 3,100.0,47,0
Day 22 - Part 4,100.0,63,0
Day 22 - Part 5,100.0,58,0
Day 22 - Part 6,99.7,56,0
Day 22 - Part 7,100.0,63,0
Day 22 - Part 8,100.0,70,0
Day 22 - Part 9,100.0,52,0
Day 22 - Part 6,99.7,60,0
Day 22 - Part 6,100.0,58,0
Day 22 - Part 3,100.0,51,0
Day 22 - Part 3,100.0,53,0
Day 22 - Part 9,100.0,54,0
Day 22 - Part 1,100.0,61,0
Day 22 - Part 2,100.0,69,0
Day 22 - Part 5,100.0,60,0
Day 22 - Part 3,100.0,44,0
Day 22 - Part 3,100.0,49,0
Day 22 - Part 3,100.0,55,0
Day 22 - Part 9,100.0,52,0
