Lesson,Accuracy,WPM,IdleTime

Day 20 - Part 1,100.0,67,0
Day 20 - Part 2,100.0,72,0
Day 20 - Part 3,100.0,71,0
Day 20 - Part 4,100.0,68,0
Day 20 - Part 5,100.0,63,0
Day 20 - Part 6,99.6,60,0
Day 20 - Part 7,100.0,69,0
Day 20 - Part 8,100.0,62,0
Day 20 - Part 9,100.0,67,0
Day 20 - Part 6,100.0,66,0
Day 20 - Part 8,100.0,60,0
Day 20 - Part 8,100.0,70,0
Day 20 - Part 5,100.0,71,0
Day 20 - Part 6,100.0,78,0
Day 20 - Part 1,100.0,72,0
Day 20 - Part 9,100.0,67,0
Day 20 - Part 9,100.0,68,0
Day 20 - Part 4,100.0,68,0
Day 20 - Part 4,100.0,63,0
Day 20 - Part 4,100.0,72,0
Day 20 - Part 9,100.0,73,0
Day 20 - Part 7,100.0,68,0
Day 20 - Part 7,100.0,73,0
Day 20 - Part 8,100.0,73,0
Day 20 - Part 3,100.0,71,0
Day 20 - Part 3,100.0,75,0
Day 20 - Part 5,100.0,67,0
Day 20 - Part 5,100.0,73,0
Day 20 - Part 1,100.0,72,0
Day 20 - Part 1,100.0,67,0
Day 20 - Part 1,100.0,67,0
Day 20 - Part 1,100.0,67,0
Day 20 - Part 1,100.0,74,0
Day 20 - Part 2,100.0,68,0
Day 20 - Part 2,100.0,62,0
Day 20 - Part 2,100.0,78,0
Day 20 - Part 4,100.0,72,0
Day 20 - Part 4,100.0,73,0
Day 20 - Part 4,100.0,66,0
Day 20 - Part 4,100.0,73,0
