Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,95.6,11,8
Day 01 - Part 2 - Learn Home Row,93.6,8,28
Day 01 - Part 3,87.2,3,0
Day 01 - Part 1 - Learn Spacebar,94.1,9,5
Day 01 - Part 3,90.0,6,1
Day 01 - Part 3,88.3,5,0
Day 01 - Part 3,97.4,16,1
Day 01 - Part 2 - Learn Home Row,91.8,11,0
Day 01 - Part 2 - Learn Home Row,93.9,14,0
