Lesson,Accuracy,WPM,Idle Time

Day 18 - Part 1,97.6,18,0
Day 18 - Part 2,95.9,19,0
Day 18 - Part 3 - Learn CAPS LOCK,97.7,15,0
Day 18 - Part 4 - Learn Question,95.4,11,0
Day 18 - Part 5,92.2,6,0
Day 18 - Part 6,91.1,6,0
Day 18 - Part 7,94.6,13,1
Day 18 - Part 6,89.0,4,0
Day 18 - Part 6,93.0,7,0
Day 18 - Part 5,89.8,5,0
Day 18 - Part 5,87.4,2,2
Day 18 - Part 5,92.9,7,0
