Lesson,Accuracy,WPM,Idle Time

Day 12 - Part 6,96.1,17,0
Day 12 - Part 7,94.6,15,0
Day 13 - Part 1,96.1,14,0
Day 13 - Part 2 - Learn X,94.1,14,0
Day 13 - Part 3 - Learn M,97.4,19,0
Day 13 - Part 4,92.9,9,0
Day 13 - Part 5,93.5,7,1
Day 13 - Part 6,90.0,5,1
Day 13 - Part 6,93.1,8,0
Day 13 - Part 4,94.8,10,0
Day 13 - Part 6,96.5,11,0
Day 13 - Part 5,95.5,9,0
Day 13 - Part 2 - Learn X,96.1,20,0
Day 12 - Part 7,93.4,13,0
