Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,95.6,14,0
Day 01 - Part 2 - Learn Home Row,97.1,22,0
Day 01 - Part 3,94.2,14,0
Day 01 - Part 4,91.2,6,0
Day 01 - Part 5,87.4,2,17
Day 01 - Part 6,96.7,16,0
Day 01 - Part 7,94.4,11,0
Day 01 - Part 8,95.0,19,0
Day 01 - Part 9,90.8,8,0
Day 01 - Part 5,96.0,11,6
Day 01 - Part 9,92.6,11,0
Day 01 - Part 4,88.4,6,0
Day 01 - Part 4,92.6,12,0
Day 01 - Part 9,94.1,14,0
