Lesson,Accuracy,WPM,Idle Time

Day 04 - Part 1,95.1,12,0
Day 04 - Part 2,95.8,16,1
Day 04 - Part 3,94.1,17,0
Day 04 - Part 4,94.1,13,0
Day 04 - Part 5,94.1,18,0
Day 04 - Part 6,87.7,5,0
Day 04 - Part 7,93.4,11,0
