Lesson,Accuracy,WPM,IdleTime

Three Minute File 01,97.8,38,0
Three Minute File 02,98.3,43,0
Three Minute File 03,98.4,44,0
Three Minute File 04,98.1,42,0
Three Minute File 05,98.0,42,0
Three Minute File 06,97.7,41,0
Three Minute File 07,97.4,38,0
Three Minute File 08,97.7,43,0
Three Minute File 09,98.1,43,0
Three Minute File 10,97.0,41,0
Three Minute File 10,96.7,39,0
