Lesson,Accuracy,WPM,IdleTime

Day 32 - Part 5,96.5,20,0
Day 32 - Part 6,97.0,36,0
Day 32 - Part 7,97.3,23,0
Day 33 - Part 1 - Learn At Symbol,94.5,19,0
Day 33 - Part 2 - Learn Asterisk,96.7,20,0
Day 33 - Part 3,98.3,42,0
Day 33 - Part 1 - Learn At Symbol,95.8,25,0
Day 33 - Part 1 - Learn At Symbol,98.5,25,0
Day 32 - Part 5,98.4,22,0
Day 33 - Part 2 - Learn Asterisk,96.0,20,0
