Lesson,Accuracy,WPM,IdleTime

Day 23 - Part 1,98.0,35,0
Day 23 - Part 2 - Learn 1,99.0,28,0
Day 23 - Part 3 - Learn 7,99.0,28,0
Day 23 - Part 4,98.0,30,0
Day 23 - Part 5,96.0,28,0
Day 23 - Part 6,98.0,41,0
Day 23 - Part 5,98.0,35,0
Day 23 - Part 4,97.0,31,0
Day 23 - Part 4,99.0,35,0
Day 23 - Part 1,99.0,42,0
Day 23 - Part 5,98.0,38,0
Day 23 - Part 5,97.0,37,0
