Lesson,Accuracy,WPM,Idle Time

Day 16 - Part 4,99.7,23,0
Day 16 - Part 5,99.2,22,0
Day 17 - Part 1,100.0,22,0
Day 17 - Part 2 - Learn V,98.7,21,0
Day 17 - Part 3 - Learn Colon,98.7,13,0
Day 17 - Part 4,100.0,18,0
Day 17 - Part 5,99.7,19,0
Day 17 - Part 2 - Learn V,100.0,24,0
Day 17 - Part 3 - Learn Colon,99.4,15,0
Day 16 - Part 5,99.6,21,0
Day 16 - Part 4,99.4,20,0
Day 16 - Part 4,20.4,-500,0
