Lesson,Accuracy,WPM,Idle Time

Day 08 - Part 1,99.4,19,0
Day 08 - Part 2,99.7,21,0
Day 08 - Part 3,98.1,15,0
Day 08 - Part 4,100.0,23,0
Day 08 - Part 5,96.1,17,0
Day 08 - Part 6,97.4,13,0
Day 08 - Part 7,98.7,18,0
Day 08 - Part 8,100.0,21,0
Day 08 - Part 9,98.7,14,4
Day 08 - Part 5,98.7,20,0
Day 08 - Part 6,99.3,18,0
Day 08 - Part 3,99.4,19,0
Day 08 - Part 9,99.3,24,0
Day 08 - Part 7,99.3,22,0
Day 08 - Part 5,100.0,20,0
Day 08 - Part 6,100.0,22,0
Day 08 - Part 7,98.7,26,0
