Lesson,Accuracy,WPM,IdleTime

Day 22 - Part 1,100.0,47,0
Day 22 - Part 2,100.0,68,0
Day 22 - Part 3,100.0,46,0
Day 22 - Part 4,100.0,61,0
Day 22 - Part 5,100.0,46,0
Day 22 - Part 6,100.0,54,0
Day 22 - Part 7,100.0,52,0
Day 22 - Part 8,100.0,59,0
Day 22 - Part 9,100.0,50,0
Day 22 - Part 3,100.0,50,0
Day 22 - Part 5,100.0,50,0
Day 22 - Part 1,100.0,49,0
Day 22 - Part 1,99.7,48,0
Day 22 - Part 1,99.4,47,0
Day 22 - Part 1,100.0,49,0
Day 22 - Part 3,100.0,43,0
Day 22 - Part 9,100.0,43,0
Day 22 - Part 1,100.0,44,0
Day 22 - Part 1,100.0,51,0
Day 22 - Part 3,100.0,44,0
Day 22 - Part 3,100.0,46,0
