Lesson,Accuracy,WPM,IdleTime

Three Minute File 11,92,36,0
Three Minute File 12,92,38,0
Three Minute File 13,95,41,0
Three Minute File 14,96,42,0
Three Minute File 15,91,38,0
Three Minute File 16,96,42,0
Three Minute File 17,95,38,0
Three Minute File 18,90,35,0
Three Minute File 19,91,39,0
Three Minute File 20,90,38,0
Three Minute File 18,93,39,0
Three Minute File 20,95,41,0
Three Minute File 15,92,38,0
Three Minute File 19,92,40,0
