Lesson,Accuracy,WPM,IdleTime

Three Minute File 19,95.4,33,0
Three Minute File 21,93.0,24,0
Three Minute File 22,96.0,34,0
Three Minute File 23,93.3,27,0
Three Minute File 24,96.1,36,0
Three Minute File 29,95.0,32,0
Timing - Five Minutes 09,92.3,25,0
Timing - Five Minutes 14,93.3,27,0
Timing - Five Minutes 15,93.7,27,0
Timing - Five Minutes 09,93.9,30,0
Three Minute File 21,91.4,20,0
Three Minute File 21,66.7,-58,0
