Lesson,Accuracy,WPM,IdleTime

Scripture - 1 Min - Novice - John 3 v 16,96.2,40,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,94.5,37,0
Scripture - 3 Min - Novice - 1 Cor 13 v 4-7,94.6,32,0
Scripture - 3 Min - Novice - Psalm 23,94.6,33,0
Scripture - 3 Min - Novice - Eph 2 v 4-10,95.1,32,0
Scripture - 5 Min - Novice - Psalm 51,94.3,29,0
Scripture - 5 Min - Novice - 1 John 4 v 7-17,94.2,32,0
Scripture - 5 Min - Novice - Philippians 2 v 1-11,92.9,28,0
Scripture - 5 Min - Novice - Philippians 2 v 1-11,92.3,25,0
Scripture - 5 Min - Novice - Philippians 2 v 1-11,92.4,23,0
Scripture - 5 Min - Novice - Philippians 2 v 1-11,94.1,31,0
Scripture - 5 Min - Novice - Philippians 2 v 1-11,93.0,27,0
Scripture - 5 Min - Novice - Philippians 2 v 1-11,37.8,-356,0
