Lesson,Accuracy,WPM,IdleTime

Three Minute File 19,95.0,38,0
Three Minute File 21,96.6,41,0
Three Minute File 22,97.3,41,0
Three Minute File 23,99.1,47,0
Three Minute File 24,99.1,46,0
Three Minute File 29,99.1,50,0
Timing - Five Minutes 09,96.2,43,0
Timing - Five Minutes 14,99.0,45,0
Timing - Five Minutes 15,94.8,22,72
