Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,98.5,49,0
Day 01 - Part 2 - Learn Home Row,96.4,45,0
Day 01 - Part 3,30.3,-1095,0
Day 01 - Part 4,27.8,-1020,0
