Lesson,Accuracy,WPM,IdleTime

testydodad,100.0,95,0
testydodad - Copy,95.8,53,0
testydodad - Copy - Copy,95.8,72,0
testydodad - Copy - Copy,95.8,72,0
testydodad - Copy - Copy,91.7,28,0
testydodad - Copy - Copy,100.0,57,0
testydodad,16.7,-230,0
testydodad,100.0,72,0
testydodad - Copy,83.3,0,0
testydodad,33.3,-216,0
testydodad - Copy,79.2,-14,0
testydodad - Copy - Copy,79.2,-14,0
testydodad - Copy,100.0,72,0
testydodad - Copy - Copy,100.0,72,0
testydodad,87.5,14,0
testydodad,70.8,-43,0
testydodad,79.2,-14,0
testydodad - Copy,70.8,-54,0
testydodad - Copy - Copy,91.7,48,0
testydodad - Copy,91.7,24,0
testydodad,20.8,-270,0
testydodad,79.2,-12,0
testydodad,58.3,-108,0
testydodad,50.0,-144,0
testydodad - Copy,75.0,-28,0
testydodad - Copy - Copy,91.7,18,0
testydodad,54.2,-84,0
testydodad,91.7,28,0
testydodad - Copy,91.7,28,0
testydodad,54.2,-126,0
testydodad,87.5,10,0
testydodad,100.0,47,0
testydodad,54.2,-72,0
testydodad - Copy,83.3,0,0
testydodad - Copy - Copy,79.2,-9,0
testydodad - Copy,91.7,20,0
testydodad,75.0,-28,0
