Lesson,Accuracy,WPM,IdleTime

testydodad,0,0,0
testydodad,0,0,46
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,48
testydodad,0,0,26
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,8
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,10
testydodad,0,0,0
testydodad,0,0,0
testydodad,0,0,4
testydodad,0,0,51
testydodad,0,0,0
testydodad,0,0,0
testydodad - Copy,0,0,0
testydodad,0,0,0
testydodad - Copy,0,0,0
testydodad - Copy - Copy,0,0,0
testydodad,0,0,0
testydodad,0,0,0
testydodad,300,198,0
testydodad,921,276,0
testydodad,60,3,54
testydodad,9,3,0
testydodad - Copy,100,230,0
testydodad,100,200,0
testydodad,100,315,0
