Lesson,Accuracy,WPM,IdleTime

Day 20 - Part 1,92,39,0
Scripture - 1 Min - Novice - 1 Peter 1 v 18-19,31,33,0
Scripture - 1 Min - Novice - Acts 1 v 9-11,12,69,0
