Lesson,Accuracy,WPM,Idle Time

Day 09 - Part 1,95.4,36,0
Day 10 - Part 4,92.9,17,0
Day 10 - Part 5,94.7,26,0
Day 10 - Part 1,96.9,34,0
Day 09 - Part 1,98.7,40,2
Day 09 - Part 1,88.9,19,0
