Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,95.6,17,1
Day 01 - Part 2 - Learn Home Row,98.7,37,0
Day 01 - Part 3,94.0,16,0
Day 01 - Part 4,96.7,27,0
Day 01 - Part 3,94.7,17,5
Day 01 - Part 3,95.1,21,4
Day 01 - Part 3,96.9,23,1
Day 01 - Part 1 - Learn Spacebar,99.3,28,0
Day 01 - Part 4,94.1,22,11
