Lesson,Accuracy,WPM,IdleTime

Day 23 - Part 4,97.0,18,2
Day 24 - Part 1,97.0,25,0
Day 24 - Part 2 - Learn 4,97.0,22,0
Day 24 - Part 3 - Learn 8,96.0,19,0
Day 24 - Part 4,92.0,12,0
Day 24 - Part 5,94.0,18,0
Day 24 - Part 6,93.0,14,0
Day 24 - Part 4,92.0,11,2
Day 24 - Part 4,94.0,14,1
Day 24 - Part 6,96.0,19,0
Day 24 - Part 4,98.0,27,0
Day 24 - Part 5,95.0,25,0
Day 24 - Part 5,97.0,31,0
