Lesson,Accuracy,WPM,IdleTime

Day 20 - Part 1,100.0,85,0
Day 20 - Part 2,100.0,78,0
Day 20 - Part 3,100.0,71,0
Day 20 - Part 4,100.0,72,0
Day 20 - Part 5,100.0,79,0
Day 20 - Part 6,100.0,91,0
Day 20 - Part 7,100.0,77,0
Day 20 - Part 8,100.0,85,0
Day 20 - Part 9,100.0,84,0
Day 20 - Part 3,100.0,85,0
Day 20 - Part 4,100.0,78,0
Day 20 - Part 7,100.0,85,0
Day 20 - Part 2,100.0,82,0
Day 20 - Part 4,16.2,-1377,0
Day 20 - Part 4,10.5,-1991,0
Day 20 - Part 4,100.0,78,0
Day 20 - Part 4,100.0,88,0
Day 20 - Part 5,100.0,82,0
Day 20 - Part 2,3.5,-3276,0
Day 20 - Part 2,100.0,94,0
Day 20 - Part 5,12.4,-1924,0
Day 20 - Part 5,4.0,-3228,0
Day 20 - Part 5,4.0,-3228,0
Day 20 - Part 5,100.0,84,0
Day 20 - Part 5,100.0,87,0
Day 20 - Part 9,21.5,-1016,0
Day 20 - Part 9,21.5,-1016,0
Day 20 - Part 9,70.1,-93,0
Day 20 - Part 9,100.0,91,0
Day 20 - Part 1,100.0,83,0
Day 20 - Part 1,15.7,-1592,0
Day 20 - Part 1,9.6,-1736,0
Day 20 - Part 1,4.8,-3237,0
Day 20 - Part 1,37.6,-503,0
Day 20 - Part 1,6.6,-3165,0
Day 20 - Part 1,100.0,91,0
Day 20 - Part 3,100.0,97,0
Day 20 - Part 7,5.7,-3171,0
Day 20 - Part 7,22.0,-1252,0
Day 20 - Part 7,10.6,-2378,0
Day 20 - Part 7,41.9,-452,0
Day 20 - Part 7,10.6,-1982,0
Day 20 - Part 7,10.6,-1982,0
Day 20 - Part 7,11.0,-1477,0
Day 20 - Part 7,24.2,-966,0
Day 20 - Part 7,11.5,-1958,0
Day 20 - Part 7,10.6,-1486,0
Day 20 - Part 7,6.6,-2090,0
Day 20 - Part 7,6.6,-2508,0
Day 20 - Part 7,13.2,-1637,0
Day 20 - Part 7,1.3,-3351,0
Day 20 - Part 7,100.0,80,0
Day 20 - Part 7,100.0,90,0
Day 20 - Part 8,100.0,88,0
Day 20 - Part 5,7.5,-3084,0
Day 20 - Part 5,100.0,90,0
Day 20 - Part 4,1.8,-3348,0
Day 20 - Part 4,4.4,-3240,0
Day 20 - Part 4,4.4,-3240,0
Day 20 - Part 4,4.4,-2160,0
Day 20 - Part 4,5.7,-2548,0
Day 20 - Part 4,100.0,82,0
Day 20 - Part 4,99.6,80,0
Day 20 - Part 4,15.4,-1240,0
Day 20 - Part 4,27.6,-831,0
Day 20 - Part 4,100.0,73,0
Day 20 - Part 4,100.0,78,0
