Lesson,Accuracy,WPM,IdleTime

Scripture - 1 Min - Novice - 1 Peter 1 v 18-19,100.0,79,0
Scripture - 1 Min - Novice - Acts 1 v 9-11,100.0,74,0
Scripture - 1 Min - Novice - Acts 2 v 1-4,100.0,82,0
Scripture - 3 min - Advanced - 1 Peter 1 v 3-9,99.9,84,0
Scripture - 3 Min - Novice - Romans 5 v 1-8,100.0,82,0
Scripture - 3 Min - Novice - Psalm 46,100.0,80,0
Scripture - 5 Min - Novice - Isaiah 53,100.0,74,0
Scripture - 5 Min - Novice - John 1 v 1-18,100.0,80,0
Scripture - 3 min - Advanced - 1 Peter 1 v 3-9,100.0,78,0
Scripture - 1 Min - Novice - Acts 1 v 9-11,99.8,79,0
Scripture - 1 Min - Novice - Acts 1 v 9-11,7.7,-2070,0
Scripture - 1 Min - Novice - Acts 1 v 9-11,13.4,-1913,0
Scripture - 1 Min - Novice - Acts 1 v 9-11,100.0,86,0
Scripture - 1 Min - Novice - 1 Peter 1 v 18-19,5.6,-3364,0
Scripture - 1 Min - Novice - 1 Peter 1 v 18-19,3.1,-2778,0
Scripture - 1 Min - Novice - 1 Peter 1 v 18-19,4.8,-3400,0
Scripture - 1 Min - Novice - 1 Peter 1 v 18-19,100.0,82,0
Scripture - 3 min - Advanced - 1 Peter 1 v 3-9,3.3,-4199,0
Scripture - 1 Min - Novice - 1 Peter 1 v 18-19,6.0,-3824,0
