Lesson,Accuracy,WPM,IdleTime

Three Minute File 19,100.0,69,0
Three Minute File 21,100.0,67,0
Three Minute File 22,100.0,71,0
Three Minute File 23,100.0,69,0
Three Minute File 24,100.0,66,0
Three Minute File 29,100.0,69,0
Timing - Five Minutes 09,100.0,72,0
Timing - Five Minutes 14,100.0,67,0
Timing - Five Minutes 15,100.0,62,0
Three Minute File 24,6.0,-2936,0
Three Minute File 21,100.0,71,0
