Lesson,Accuracy,WPM,IdleTime

Three Minute File 19,98.0,58,0
Three Minute File 21,98.3,59,0
Three Minute File 22,96.2,53,0
Three Minute File 23,97.9,62,0
Three Minute File 24,95.8,54,0
Three Minute File 29,97.8,63,0
Timing - Five Minutes 09,97.2,60,0
Timing - Five Minutes 14,95.8,52,0
Timing - Five Minutes 15,96.6,52,0
Three Minute File 24,30.0,-476,0
