Lesson,Accuracy,WPM,IdleTime

Day 29 - Part 1,98.1,46,0
Day 29 - Part 2 - Learn Dollar Sign,96.7,25,0
Day 29 - Part 3 - Learn Forward Slash,94.2,22,0
Day 29 - Part 4,98.0,30,0
Day 29 - Part 5,99.2,58,0
Day 29 - Part 6,98.9,59,0
Day 28 - Part 5 - Left Hand,97.2,47,0
Day 28 - Part 6 - Right Hand,96.0,45,0
Day 29 - Part 3 - Learn Forward Slash,79.6,-8,3
Day 29 - Part 1,100.0,55,0
