Lesson,Accuracy,WPM,IdleTime

Scripture - 1 Min - Novice - John 3 v 16,99.4,69,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,100.0,65,0
Scripture - 3 Min - Novice - 1 Cor 13 v 4-7,100.0,70,0
Scripture - 3 Min - Novice - Psalm 23,100.0,73,0
Scripture - 3 Min - Novice - Eph 2 v 4-10,100.0,81,0
Scripture - 5 Min - Novice - Psalm 51,100.0,74,0
Scripture - 5 Min - Novice - 1 John 4 v 7-17,100.0,79,0
Scripture - 5 Min - Novice - Philippians 2 v 1-11,100.0,77,0
Scripture - 1 Min - Novice - John 3 v 16,3.3,-4144,0
Scripture - 1 Min - Novice - John 3 v 16,2.9,-3523,0
Scripture - 1 Min - Novice - John 3 v 16,100.0,81,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,6.6,-3151,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,100.0,86,0
Scripture - 3 Min - Novice - 1 Cor 13 v 4-7,100.0,76,0
Scripture - 3 Min - Novice - Psalm 23,3.8,-4424,0
Scripture - 3 Min - Novice - Psalm 23,3.8,-4148,0
Scripture - 3 Min - Novice - Psalm 23,99.9,78,0
Scripture - 3 Min - Novice - Psalm 23,100.0,79,0
