Lesson,Accuracy,WPM,IdleTime

Scripture - 1 Min - Novice - John 3 v 16,99.7,67,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,100.0,74,0
Scripture - 3 Min - Novice - 1 Cor 13 v 4-7,100.0,77,0
Scripture - 3 Min - Novice - Psalm 23,100.0,83,0
Scripture - 3 Min - Novice - Eph 2 v 4-10,100.0,83,0
Scripture - 5 Min - Novice - Psalm 51,100.0,75,0
Scripture - 5 Min - Novice - 1 John 4 v 7-17,100.0,80,0
Scripture - 5 Min - Novice - Philippians 2 v 1-11,100.0,75,0
Scripture - 1 Min - Novice - John 3 v 16,100.0,94,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,100.0,88,0
Scripture - 5 Min - Novice - Psalm 51,2.9,-5000,0
Scripture - 1 Min - Novice - John 3 v 16,100.0,89,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,4.6,-1676,0
Scripture - 3 Min - Novice - 1 Cor 13 v 4-7,100.0,82,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,79.1,-23,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,14.5,-1885,1
Scripture - 1 Min - Novice - Hebrews 11 v 1,100.0,91,0
Scripture - 1 Min - Novice - John 3 v 16,17.1,-1572,0
Scripture - 1 Min - Novice - John 3 v 16,4.9,-1313,0
Scripture - 5 Min - Novice - Psalm 51,4.0,-3346,0
Scripture - 1 Min - Novice - Hebrews 11 v 1,6.6,-3394,0
