Lesson,Accuracy,WPM,IdleTime

Day 20 - Part 1,100.0,72,0
Day 20 - Part 2,100.0,59,0
Day 20 - Part 3,100.0,71,0
Day 20 - Part 4,100.0,63,0
Day 20 - Part 5,100.0,69,0
Day 20 - Part 6,100.0,70,0
Day 20 - Part 7,100.0,61,0
Day 20 - Part 8,100.0,62,0
Day 20 - Part 9,100.0,78,0
Day 20 - Part 2,99.6,78,0
Day 20 - Part 2,7.0,-1789,0
Day 20 - Part 2,28.1,-756,0
Day 20 - Part 2,44.7,-352,0
Day 20 - Part 2,20.2,-864,0
Day 20 - Part 2,100.0,78,0
Day 20 - Part 7,100.0,73,0
Day 20 - Part 8,100.0,70,0
Day 20 - Part 4,37.7,-416,0
Day 20 - Part 4,3.1,-2635,0
Day 20 - Part 4,99.6,70,0
Day 20 - Part 4,100.0,78,0
Day 20 - Part 5,100.0,71,0
Day 20 - Part 6,1.3,-1122,0
Day 20 - Part 6,3.5,-2620,0
Day 20 - Part 6,100.0,76,0
Day 20 - Part 8,3.5,-2620,0
Day 20 - Part 8,100.0,76,0
Day 20 - Part 3,4.4,-2150,0
Day 20 - Part 3,4.0,-2594,0
Day 20 - Part 3,4.0,-3243,0
Day 20 - Part 3,19.8,-798,0
Day 20 - Part 3,100.0,68,0
Day 20 - Part 3,2.6,-1648,0
Day 20 - Part 3,3.1,-2186,0
Day 20 - Part 3,100.0,80,0
Day 20 - Part 5,96.9,55,0
Day 20 - Part 5,6.2,-2092,0
Day 20 - Part 5,23.9,-879,0
Day 20 - Part 5,100.0,75,0
Day 20 - Part 1,21.8,-921,0
Day 20 - Part 1,34.9,-399,0
Day 20 - Part 1,100.0,80,0
Day 20 - Part 7,3.5,-2608,0
Day 20 - Part 7,5.3,-1594,0
Day 20 - Part 7,89.0,27,0
Day 20 - Part 7,6.6,-2090,0
Day 20 - Part 7,4.8,-2138,0
Day 20 - Part 7,3.1,-2623,0
Day 20 - Part 7,71.8,-64,0
