Lesson,Accuracy,WPM,IdleTime

Day 22 - Part 1,100.0,65,0
Day 22 - Part 2,100.0,75,0
Day 22 - Part 3,100.0,60,0
Day 22 - Part 4,100.0,70,0
Day 22 - Part 5,100.0,69,0
Day 22 - Part 6,100.0,67,0
Day 22 - Part 7,100.0,73,0
Day 22 - Part 8,100.0,73,0
Day 22 - Part 9,100.0,63,0
Day 22 - Part 3,6.4,-1913,0
Day 22 - Part 3,4.5,-2942,0
Day 22 - Part 3,100.0,62,0
Day 22 - Part 3,5.8,-2170,0
Day 22 - Part 3,100.0,74,0
Day 22 - Part 9,100.0,71,0
Day 22 - Part 1,100.0,76,0
Day 22 - Part 6,2.9,-4002,0
Day 22 - Part 6,100.0,78,0
Day 22 - Part 5,100.0,71,0
Day 22 - Part 4,3.1,-2457,0
Day 22 - Part 4,34.5,-539,0
Day 22 - Part 4,15.4,-891,0
Day 22 - Part 4,7.3,-2329,0
Day 22 - Part 4,100.0,80,0
Day 22 - Part 5,32.2,-484,0
Day 22 - Part 5,4.3,-4170,0
Day 22 - Part 5,100.0,71,0
Day 22 - Part 5,5.5,-2876,0
Day 22 - Part 5,4.7,-2421,0
Day 22 - Part 5,100.0,74,0
Day 22 - Part 9,4.3,-2416,0
Day 22 - Part 9,100.0,75,0
Day 22 - Part 7,100.0,77,0
Day 22 - Part 8,5.8,-2443,0
Day 22 - Part 8,100.0,78,0
Day 22 - Part 3,16.1,-1255,0
