Lesson,Accuracy,WPM,IdleTime

Day 32 - Part 5,95.0,16,0
Day 33 - Part 3,95.2,31,0
Day 34 - Part 1 - Learn Exclamation Point,96.2,24,0
Day 34 - Part 2 - Learn Less Than,95.8,24,0
Day 34 - Part 3 - Learn Greater Than,95.8,22,0
Day 32 - Part 5,97.2,20,2
Day 33 - Part 3,95.6,33,0
Day 33 - Part 3,95.9,34,0
Day 34 - Part 3 - Learn Greater Than,97.5,26,0
