Lesson,Accuracy,WPM,IdleTime

Day 29 - Part 4,96.3,15,0
Day 30 - Part 1,96.8,23,0
Day 30 - Part 2 - Learn Percent Sign,91.2,10,0
Day 30 - Part 3 - Learn Hyphen,96.4,20,0
Day 30 - Part 4,95.6,21,0
Day 30 - Part 5,96.3,31,0
Day 30 - Part 2 - Learn Percent Sign,92.8,14,0
Day 30 - Part 2 - Learn Percent Sign,95.2,20,0
Day 30 - Part 4,96.0,26,0
Day 29 - Part 4,95.9,19,0
Day 30 - Part 2 - Learn Percent Sign,96.0,23,0
Day 29 - Part 4,41.2,-154,1
Day 29 - Part 4,86.5,4,0
