Lesson,Accuracy,WPM,IdleTime

Three Minute File 19,100.0,45,0
Three Minute File 21,100.0,40,0
Three Minute File 22,100.0,47,0
Three Minute File 23,100.0,50,0
Three Minute File 24,100.0,48,0
Three Minute File 29,100.0,42,0
Timing - Five Minutes 09,100.0,47,0
Timing - Five Minutes 14,100.0,41,0
Timing - Five Minutes 15,100.0,42,0
Three Minute File 21,99.8,40,0
