Lesson,Accuracy,WPM,IdleTime

Day 24 - Part 4,95.2,23,0
Day 25 - Part 5,95.6,16,0
Day 26 - Part 1,89.2,11,0
Day 26 - Part 2 - Learn 3,98.2,29,0
Day 26 - Part 3 - Learn 0,98.2,26,0
Day 26 - Part 4,93.5,15,0
Day 26 - Part 5,92.4,12,1
Day 26 - Part 6,95.8,26,0
Day 26 - Part 1,96.2,27,0
Day 26 - Part 5,93.8,16,0
Day 26 - Part 4,92.4,14,0
Day 26 - Part 4,93.5,17,0
Day 26 - Part 4,94.6,21,0
Day 26 - Part 5,94.9,18,0
Day 26 - Part 4,100.0,32,0
Day 26 - Part 5,89.5,10,0
Day 26 - Part 5,83.8,0,0
