Lesson,Accuracy,WPM,Idle Time

Day 07 - Part 1,94.1,7,0
Day 07 - Part 2 - Learn C,98.7,11,4
Day 07 - Part 3 - Learn U,94.1,9,6
Day 07 - Part 4,92.2,6,2
Day 07 - Part 5,93.8,5,6
Day 07 - Part 6,96.0,6,7
Day 07 - Part 7,98.0,14,0
Day 07 - Part 8,91.9,4,13
Day 07 - Part 8,93.5,5,14
Day 07 - Part 4,94.8,7,5
Day 07 - Part 8,1.3,-752,1
Day 07 - Part 8,96.5,7,7
Day 07 - Part 5,2.0,-1280,11
Day 07 - Part 5,3.3,-678,0
