Lesson,Accuracy,WPM,Idle Time

Day 13 - Part 4,93.5,6,1
Day 13 - Part 6,93.0,6,2
Day 14 - Part 1,92.9,5,1
Day 14 - Part 2,97.4,8,7
Day 14 - Part 3 - Learn Z,92.8,8,0
Day 14 - Part 4 - Learn Y,91.5,7,5
Day 14 - Part 5,83.9,0,8
Day 14 - Part 6,84.6,0,4
Day 14 - Part 5,89.2,3,8
Day 14 - Part 6,8.2,-442,2
Day 14 - Part 6,90.3,4,2
Day 14 - Part 5,13.1,-241,4
