Lesson,Accuracy,WPM,Idle Time

Day 10 - Part 4,96.1,7,4
Day 10 - Part 5,100.0,11,3
Day 11 - Part 1,90.8,4,13
Day 11 - Part 2 - Learn B,91.8,5,15
Day 11 - Part 3 - Learn P,96.7,10,5
Day 11 - Part 4,96.1,6,4
Day 11 - Part 5,96.2,6,6
Day 11 - Part 1,20.0,-172,7
