Lesson,Accuracy,WPM,Idle Time

Day 05 - Part 4,94.7,12,0
Day 05 - Part 5,94.8,11,0
Day 05 - Part 6,100.0,13,0
Day 06 - Part 1,94.1,8,0
Day 06 - Part 2 - Learn Left Shift,89.4,3,0
Day 06 - Part 3 - Learn Period,92.8,7,1
Day 06 - Part 4,89.0,3,0
Day 06 - Part 5,91.6,5,2
Day 06 - Part 4,91.5,5,1
Day 06 - Part 2 - Learn Left Shift,93.4,6,8
Day 06 - Part 4,94.1,6,12
