Lesson,Accuracy,WPM,Idle Time

Day 05 - Part 4,90.1,6,1
Day 05 - Part 5,90.8,8,0
Day 05 - Part 6,100.0,17,0
Day 06 - Part 1,88.9,4,1
Day 06 - Part 2 - Learn Left Shift,92.7,6,0
Day 06 - Part 3 - Learn Period,88.2,4,0
Day 06 - Part 4,91.2,5,0
Day 06 - Part 5,87.2,2,1
Day 06 - Part 5,92.7,6,24
