Lesson,Accuracy,WPM,Idle Time

Day 16 - Part 4,93.8,11,0
Day 16 - Part 5,93.2,13,0
Day 17 - Part 1,92.9,14,0
Day 17 - Part 2 - Learn V,93.5,14,0
Day 17 - Part 3 - Learn Colon,89.0,5,0
Day 17 - Part 4,93.2,11,0
Day 17 - Part 5,94.2,12,0
Day 17 - Part 3 - Learn Colon,87.7,4,0
Day 17 - Part 3 - Learn Colon,94.2,11,0
Day 17 - Part 1,94.9,17,0
Day 17 - Part 4,96.1,17,0
Day 16 - Part 5,94.7,16,0
Day 17 - Part 2 - Learn V,98.0,27,0
Day 16 - Part 4,94.5,17,0
