Lesson,Accuracy,WPM,Idle Time

Day 07 - Part 1,95.4,8,2
Day 07 - Part 2 - Learn C,94.1,8,2
Day 07 - Part 3 - Learn U,94.8,13,0
Day 07 - Part 4,92.2,6,0
Day 07 - Part 5,90.2,4,2
Day 07 - Part 6,91.2,5,1
Day 07 - Part 7,93.5,10,0
Day 07 - Part 8,90.8,4,0
Day 07 - Part 5,94.1,7,5
Day 07 - Part 8,97.9,8,4
Day 07 - Part 6,90.4,5,12
