Lesson,Accuracy,WPM,Idle Time

Day 04 - Part 6,95.9,14,0
Day 04 - Part 7,100.0,18,0
Day 05 - Part 1,96.1,16,0
Day 05 - Part 2 - Learn T,92.7,9,0
Day 05 - Part 3 - Learn I,94.8,11,0
Day 05 - Part 4,88.8,5,2
Day 05 - Part 5,92.8,10,0
Day 05 - Part 6,86.9,3,0
Day 05 - Part 7,97.4,16,0
Day 05 - Part 6,94.8,10,11
Day 05 - Part 4,96.7,15,3
Day 05 - Part 2 - Learn T,96.7,18,3
Day 05 - Part 5,98.7,17,1
Day 05 - Part 6,95.4,11,7
Day 05 - Part 3 - Learn I,98.0,18,0
