Lesson,Accuracy,WPM,Idle Time

Day 10 - Part 4,93.5,9,0
Day 10 - Part 5,100.0,23,0
Day 11 - Part 1,87.1,4,0
Day 11 - Part 2 - Learn B,97.4,16,0
Day 11 - Part 3 - Learn P,97.4,17,0
Day 11 - Part 4,89.0,5,0
Day 11 - Part 5,95.2,10,0
Day 11 - Part 1,96.1,16,2
Day 11 - Part 4,98.7,15,2
Day 10 - Part 4,97.4,14,1
Day 11 - Part 5,94.9,12,1
