Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,94.1,13,0
Day 01 - Part 2 - Learn Home Row,84.5,1,0
Day 01 - Part 3,89.4,6,0
Day 01 - Part 4,88.9,7,3
Day 01 - Part 2 - Learn Home Row,92.5,11,13
Day 01 - Part 4,91.9,11,0
Day 01 - Part 3,93.6,12,2
Day 01 - Part 4,93.0,12,5
