Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,94.1,15,5
Day 01 - Part 4,93.2,15,0
Day 01 - Part 5,100.0,19,1
Day 02 - Part 1,85.6,2,0
Day 02 - Part 2 - Learn E,94.1,14,0
Day 02 - Part 3 - Learn H,90.2,8,0
Day 02 - Part 4,86.6,3,0
Day 02 - Part 5,89.8,8,0
Day 02 - Part 1,92.2,12,0
Day 02 - Part 4,80.9,-2,0
Day 02 - Part 4,86.6,4,0
Day 02 - Part 4,91.1,10,3
