Lesson,Accuracy,WPM,Idle Time

Day 19 - Part 1,92.3,10,0
Day 19 - Part 2 - Learn Apostrophe,96.8,11,0
Day 19 - Part 3 - Learn Quotation,94.9,12,0
Day 19 - Part 4 - Learn Hyphen,83.3,0,0
Day 19 - Part 5,89.8,8,0
Day 19 - Part 6,89.3,5,0
Day 19 - Part 7,99.5,24,0
Day 19 - Part 9,92.5,11,0
Day 19 - Part 4 - Learn Hyphen,92.6,8,0
Day 19 - Part 6,91.2,6,1
