Lesson,Accuracy,WPM,IdleTime

Day 01 - Part 1 - Learn Spacebar,91.2,10,0
Day 01 - Part 2 - Learn Home Row,89.1,8,8
Day 01 - Part 3,84.9,1,0
Day 01 - Part 4,89.7,8,0
Day 01 - Part 5,83.8,0,0
Day 01 - Part 6,76.3,-8,21
Day 01 - Part 7,90.5,8,0
Day 01 - Part 8,95.7,21,0
Day 01 - Part 9,89.3,7,0
Day 01 - Part 6,88.1,6,0
Day 01 - Part 5,82.7,0,0
Day 01 - Part 5,86.5,3,0
Day 01 - Part 3,90.0,8,0
Day 01 - Part 5,87.9,5,1
