Lesson,Accuracy,WPM,Idle Time

Day 18 - Part 1,91.3,7,0
Day 18 - Part 2,89.8,8,0
Day 18 - Part 3 - Learn CAPS LOCK,88.8,6,0
Day 18 - Part 4 - Learn Question,87.1,3,0
Day 18 - Part 5,88.7,5,0
Day 18 - Part 6,89.6,5,0
Day 18 - Part 7,92.4,11,0
Day 18 - Part 4 - Learn Question,88.1,4,0
Day 18 - Part 1,87.4,4,1
Day 18 - Part 6,88.9,6,2
