Lesson,Accuracy,WPM,Idle Time

Day 11 - Part 4,92.9,9,0
Day 12 - Part 1,94.8,14,0
Day 12 - Part 2,89.7,12,0
Day 12 - Part 3,89.7,11,0
Day 12 - Part 4,94.2,17,0
Day 12 - Part 5,95.5,20,0
Day 12 - Part 6,96.7,27,0
Day 12 - Part 7,94.6,21,0
Day 12 - Part 3,95.5,25,0
Day 12 - Part 2,94.2,23,0
Day 11 - Part 4,91.0,11,0
Day 12 - Part 4,96.1,22,1
Day 11 - Part 4,95.5,17,0
Day 12 - Part 2,96.1,26,0
Day 12 - Part 7,93.8,20,0
Day 12 - Part 7,90.3,11,0
