Lesson,Accuracy,WPM,Idle Time

Day 09 - Part 1,96.7,86,0
Day 09 - Part 6,100.0,76,0
Day 10 - Part 1,97.5,57,0
Day 10 - Part 2 - Learn G,97.4,77,0
Day 10 - Part 3 - Learn Right Shift,98.1,40,1
Day 10 - Part 4,99.4,71,0
Day 10 - Part 5,97.3,72,0
Day 09 - Part 1,100.0,91,0
Day 10 - Part 5,99.4,78,0
Day 10 - Part 2 - Learn G,100.0,70,0
Day 10 - Part 1,100.0,82,1
Day 10 - Part 3 - Learn Right Shift,100.0,71,0
Day 10 - Part 4,100.0,80,0
Day 10 - Part 5,99.8,92,14
Day 10 - Part 5,100.0,91,0
