Lesson,Accuracy,WPM,IdleTime

testydodad,100,1188,0
testydodad,100,1056,0
testydodad,100,59,0
testydodad - Copy,100,3,9
testydodad,50,27,0
testydodad - Copy,50,18,0
testydodad - Copy - Copy,100,15,0
testydodad - Copy - Copy,0,0,55
testydodad - Copy - Copy,0,0,55
testydodad,0,0,75
testydodad,100,34,0
testydodad,100,42,0
testydodad,100,32,0
testydodad,100,20,0
testydodad - Copy,5,0,15
testydodad,93,45,0
testydodad,80,12,0
testydodad,100,30,0
testydodad - Copy,100,30,0
testydodad - Copy - Copy,100,15,0
testydodad - Copy - Copy,100,44,0
testydodad,100,36,0
testydodad,100,66,0
testydodad,55,20,6
testydodad,100,62,0
