Lesson,Accuracy,WPM,IdleTime

testydodad,100,72,0
testydodad - Copy,100,72,0
testydodad - Copy - Copy,100,95,0
testydodad,100,72,0
testydodad - Copy,100,72,0
testydodad - Copy - Copy,100,95,0
testydodad,100,95,0
testydodad - Copy,100,95,0
testydodad - Copy - Copy,100,95,0
testydodad,100,57,0
testydodad - Copy,100,95,0
testydodad - Copy - Copy,100,144,0
testydodad,100,95,0
testydodad - Copy,100,57,0
testydodad - Copy - Copy,100,144,0
testydodad,100,57,0
testydodad - Copy,100,95,0
testydodad - Copy - Copy,100,95,0
testydodad,100,95,0
testydodad - Copy,100,144,0
testydodad - Copy - Copy,100,47,0
testydodad - Copy - Copy,100,95,0
testydodad,100,95,0
testydodad - Copy,100,95,0
testydodad - Copy - Copy,100,95,0
testydodad,100,95,0
testydodad - Copy,95,92,0
testydodad - Copy - Copy,100,95,0
testydodad - Copy,100,57,0
testydodad,100,41,0
testydodad - Copy,100,95,0
testydodad - Copy - Copy,100,72,0
